,company,id,year,net_sales,op_profit_ebit,prof_after_net_fin_items,results,fixed_assets,current_assets,lt_liabilities,curr_liabilities,revenue,num_employes,op_prof_ebitda,prof_margin,gross_prof,quick_ratio,default,actual_status,date,Blanks
2082,AB AllmÃ¤nna LÃ¥s i Limhamn,5568437395,2012,3537,687,683,355,113,959,0,469,3544,1,716,0.1942,0.5434,1.9318,0,Active,2012-12-31,0
2083,AB AndrÃ©s VVS i Uppland,5566091582,2019,8160,1169,1145,665,1800,3766,949,1213,8160,3,1169,0.1433,0.4694,3.0734,0,Active,2019-12-31,0
2084,AB AndrÃ©s VVS i Uppland,5566091582,2018,7389,619,583,389,1800,2883,1152,778,7453,3,619,0.0846,0.4413,3.6607,0,Active,2018-12-31,0
2085,AB AndrÃ©s VVS i Uppland,5566091582,2017,6600,390,346,272,1800,2865,1255,898,6600,3,390,0.0598,0.4453,3.1448,0,Active,2017-12-31,0
2086,AB AndrÃ©s VVS i Uppland,5566091582,2016,6848,975,931,559,1800,3503,1426,1028,6848,4,978,0.1435,0.4525,3.3706,0,Active,2016-12-31,0
2087,AB AndrÃ©s VVS i Uppland,5566091582,2015,6038,554,524,304,1803,2614,1426,813,6038,3,558,0.0944,0.4659,3.1784,0,Active,2015-12-31,0
2088,AB AndrÃ©s VVS i Uppland,5566091582,2014,7073,453,424,244,1807,2343,1515,894,7117,3,482,0.065,0.3827,2.58949999999999,0,Active,2014-12-31,0
2089,AB AndrÃ©s VVS i Uppland,5566091582,2013,5981,-273,-259,-1,36,2441,0,1089,6056,3,-244,-1.0,0.3123,2.1837,0,Active,2013-12-31,0
2090,AB AndrÃ©s VVS i Uppland,5566091582,2012,6068,693,700,385,65,2770,0,885,6068,3,722,0.1152,0.4436,3.1017,0,Active,2012-12-31,0
2091,AB AndrÃ©s VVS i Uppland,5566091582,2011,5847,650,652,356,94,2113,0,818,5850,2,676,0.1113,0.4243,2.5477,0,Active,2011-12-31,0
2092,AB AndrÃ©s VVS i Uppland,5566091582,2010,4973,167,168,83,100,1810,0,1042,4973,2,192,0.0338,0.451599999999999,1.7063,0,Active,2010-12-31,0
2093,AB Apexis,5568112980,2019,20810,803,836,432,932,6751,441,2757,20815,9,1053,0.0444,0.4335,2.432,0,Active,2019-12-31,0
2094,AB Apexis,5568112980,2018,16624,1324,1397,897,1064,6375,505,3105,16963,9,1619,0.0847,0.5632,2.0531,0,Active,2018-12-31,0
2095,AB Apexis,5568112980,2017,14372,323,153,172,723,5692,359,1714,14455,8,605,0.0225,0.5312,3.3209,0,Active,2017-12-31,0
2096,AB Apexis,5568112980,2016,17631,1401,1373,782,748,7205,873,2289,17631,12,1624,0.0795,0.5722,3.1477,0,Active,2016-12-31,0
2097,AB Apexis,5568112980,2015,10043,912,806,416,928,5324,559,2035,10176,9,1185,0.0908,0.6514,2.6162,0,Active,2015-12-31,0
2098,AB Apexis,5568112980,2014,7695,907,1283,795,376,4475,0,1798,8361,8,994,0.17,0.6548,2.48889999999999,0,Active,2014-12-31,0
2099,AB Apexis,5568112980,2013,8086,1202,1179,1078,3147,1910,870,2169,8923,8,1321,0.151,0.6339,0.8806,0,Active,2013-12-31,0
2100,AB Apexis,5568112980,2012,9846,1364,1352,546,2325,2693,864,1927,9846,8,1441,0.1397,0.8495,1.3975,0,Active,2012-12-31,0
2101,AB Apexis,5568112980,2011,5091,859,866,293,517,1928,0,1381,5091,5,891,0.1701,0.812399999999999,1.3961,0,Active,2011-12-31,0
2102,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2019,8175,241,219,123,44,1889,324,877,8175,6,261,0.0296,0.4269,0.9852,0,Active,2019-12-31,0
2103,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2018,7925,497,470,252,64,1923,587,848,7935,6,514,0.0626999999999999,0.4193,1.0236,0,Active,2018-12-31,0
2104,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2017,6937,134,107,54,65,1803,1080,617,6937,6,151,0.0192999999999999,0.4332,1.0924,0,Active,2017-12-31,0
2105,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2016,7497,64,33,9,81,2125,1295,828,7497,6,72,0.0085,0.4334,1.1232,0,Active,2016-12-31,0
2106,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2015,8489,426,404,403,5,2398,1269,1077,8514,5,426,0.0501999999999999,0.380799999999999,1.208,0,Active,2015-12-31,0
2107,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2014,7703,200,172,172,5,1859,1388,822,7703,5,200,0.026,0.3884,0.9611,0,Active,2014-12-31,0
2108,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2013,7797,-572,-604,-604,5,1764,1428,860,7798,5,-572,-1.0,0.3395,0.8128,0,Active,2013-12-31,0
2109,AB BÃ¤ckstrÃ¶ms Eftr.,5568208655,2012,7871,114,48,35,5,2138,1180,878,7871,5,114,0.0154,0.3635,1.2141,0,Active,2012-12-31,0
2110,AB Beletorps Maskiner,5566850169,2019,39036,576,576,453,0,1458,0,237,39127,0,576,0.0148,0.1211,6.1519,0,Active,2019-12-31,0
2111,AB Beletorps Maskiner,5566850169,2017,26859,148,211,149,0,1415,0,814,26875,18,148,0.0079,0.5749,1.7383,0,Active,2017-12-31,0
2112,AB Beletorps Maskiner,5566850169,2016,22674,151,143,111,0,1446,72,922,22678,13,151,0.0067,0.805999999999999,1.5683,0,Active,2016-12-31,0
2113,AB Beletorps Maskiner,5566850169,2015,16574,95,94,74,0,1277,0,937,16574,0,95,0.0058,0.6975,1.3629,0,Active,2015-12-31,0
2114,AB Beletorps Maskiner,5566850169,2014,10720,44,44,34,0,1245,245,733,10722,0,44,0.00409999999999999,0.4316,1.6985,0,Active,2014-12-31,0
2115,AB Beletorps Maskiner,5566850169,2013,5433,38,37,27,0,1196,162,802,5433,0,38,0.00699999999999999,0.8108,1.49129999999999,0,Active,2013-12-31,0
2116,AB Beletorps Maskiner,5566850169,2012,2874,-25,-24,-24,50,930,300,475,2969,6,-25,-1.0,1.0,1.9579,0,Active,2012-12-31,0
2117,AB Beletorps Maskiner,5566850169,2011,4820,15,15,11,0,2733,0,1689,4820,7,15,0.0033,1.0,1.6181,0,Active,2011-12-31,0
2118,AB Beletorps Maskiner,5566850169,2010,1459,62,62,46,250,884,0,916,1459,2,62,0.0425,1.0,0.9651,0,Active,2010-12-31,0
2119,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2019,19952,2562,2526,1759,1825,7628,784,2665,19953,9,2832,0.1286,0.6128,2.8623,0,Active,2019-12-31,0
2120,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2018,15250,3464,3424,2031,2094,6629,853,2096,15339,9,3731,0.2275,0.7654,3.16269999999999,0,Active,2018-12-31,0
2121,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2017,15622,3184,3144,2168,2130,6127,923,2217,15672,9,3600,0.2039,0.6616,2.7636,0,Active,2017-12-31,0
2122,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2016,16799,2090,2049,1868,2245,5057,992,1902,16799,8,2601,0.1245,0.5694,2.6588,0,Active,2016-12-31,0
2123,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2015,10452,663,619,551,2756,3698,1061,1280,10584,8,1234,0.064,0.678199999999999,2.8891,0,Active,2015-12-31,0
2124,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2014,9777,265,209,314,3162,5198,1130,2369,9777,7,858,0.0277,0.6106,2.1942,0,Active,2014-12-31,0
2125,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2013,11986,1200,1157,786,3306,5478,1200,1615,11986,7,1869,0.1022,0.5987,3.392,0,Active,2013-12-31,0
2126,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2012,13595,1661,1617,1009,3564,5579,1269,2120,13595,7,2359,0.1247,0.5776,2.6316,0,Active,2012-12-31,0
2127,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2011,10451,1700,1639,1075,3494,4241,1363,1357,10451,6,2298,0.1635,0.6469,3.12529999999999,0,Active,2011-12-31,0
2128,AB Betongborrning & SÃ¥gning i Ljungbyhed,5565144853,2010,7885,1112,1091,586,3619,3325,1515,1159,7885,6,1577,0.141,0.683199999999999,2.8689,0,Active,2010-12-31,0
2129,AB Boxholmsteknik,5566628490,2017,17409,628,457,354,31774,6143,25938,6760,17935,0,2785,0.0393,1.0,0.9087,0,Active,2017-12-31,0
2130,AB Boxholmsteknik,5566628490,2016,16782,538,273,211,29714,2773,24178,7494,16782,0,2505,0.0344,1.0,0.37,0,Active,2016-12-31,0
2131,AB Boxholmsteknik,5566628490,2015,16276,721,312,241,27377,1654,24358,4069,16705,0,2612,0.0453,1.0,0.4065,0,Active,2015-12-31,0
2132,AB Boxholmsteknik,5566628490,2014,17228,980,341,263,26884,3644,25338,4827,17228,0,2773,0.0579,1.0,0.754899999999999,0,Active,2014-12-31,0
2133,AB Boxholmsteknik,5566628490,2012,14835,728,0,0,22281,3861,17668,8374,15965,0,2247,0.05,1.0,0.4611,0,Active,2012-12-31,0
2134,AB Boxholmsteknik,5566628490,2011,14150,657,0,0,23423,1792,17875,7240,16012,0,2103,0.0473,1.0,0.2475,0,Active,2011-12-31,0
2135,AB Boxholmsteknik,5566628490,2010,13698,560,0,0,23118,4064,19288,7794,13925,0,1966,0.0418,1.0,0.5214,0,Active,2010-12-31,0
2136,AB BrÃ¶derna Lax,5568100662,2019,18005,1115,1109,986,741,4558,97,2773,18005,7,1422,0.062,0.4238,1.6437,0,Active,2019-12-31,0
2137,AB BrÃ¶derna Lax,5568100662,2018,9145,284,275,154,997,4036,135,2908,9259,6,568,0.0311,0.2948,1.3879,0,Active,2018-12-31,0
2138,AB BrÃ¶derna Lax,5568100662,2017,10545,1815,1803,1021,786,3462,166,1916,10545,5,2072,0.1721,0.521,1.8069,0,Active,2017-12-31,0
2139,AB BrÃ¶derna Lax,5568100662,2016,8400,877,874,679,925,2534,286,1520,8400,4,1051,0.105,0.4324,1.6671,0,Active,2016-12-31,0
2140,AB BrÃ¶derna Lax,5568100662,2015,7393,481,477,262,504,2095,119,1306,7393,4,646,0.0652,0.4213,1.60409999999999,0,Active,2015-12-31,0
2141,AB BrÃ¶derna Lax,5568100662,2014,4804,232,226,118,348,2135,170,1534,4804,3,381,0.0484999999999999,0.3385,1.3312,0,Active,2014-12-31,0
2142,AB BrÃ¶derna Lax,5568100662,2013,3490,322,312,181,183,1144,0,738,3490,2,429,0.0928,0.5716,1.55009999999999,0,Active,2013-12-31,0
2143,AB BrÃ¶derna Lax,5568100662,2012,2443,123,107,60,290,548,86,420,2443,2,224,0.0508,0.6103,1.3048,0,Active,2012-12-31,0
2144,AB BrÃ¶derna Lax,5568100662,2011,2596,133,110,45,358,532,137,505,2596,2,233,0.0512,0.5655,1.0534999999999899,0,Active,2011-12-31,0
2145,AB BrÃ¶derna Lax,5568100662,2010,858,72,63,4,458,417,187,530,858,2,114,0.0839,0.6154,0.7868,0,Active,2010-12-31,0
2146,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2019,4896,487,487,377,13,1951,0,1216,4975,4,500,0.0994999999999999,0.5645,1.6044,0,Active,2019-12-31,0
2147,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2018,5900,833,833,645,71,1612,0,912,5904,4,864,0.1412,0.531,1.7675,0,Active,2018-12-31,0
2148,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2017,4962,485,485,370,103,1303,0,880,5004,4,522,0.0977,0.5292,1.4807,0,Active,2017-12-31,0
2149,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2016,4122,231,230,174,72,1285,0,702,4188,4,258,0.0559999999999999,0.5716,1.8305,0,Active,2016-12-31,0
2150,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2015,4543,354,354,268,66,1097,0,682,4594,4,376,0.0781,0.5512,1.6085,0,Active,2015-12-31,0
2151,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2014,5604,164,165,190,55,1230,0,916,5620,4,185,0.0294,0.389,1.3428,0,Active,2014-12-31,0
2152,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2013,5058,344,345,183,75,1320,0,976,5066,3,364,0.0682,0.331,1.3525,0,Active,2013-12-31,0
2153,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2012,3417,272,272,195,40,912,0,656,3418,2,280,0.0796,0.3696,1.3902,0,Active,2012-12-31,0
2154,AB Bror R SjÃ¶bergs MÃ¥leri,5567997415,2011,2756,167,167,115,90,488,0,363,2756,1,167,0.0605999999999999,0.4343,1.3444,0,Active,2011-12-31,0
2155,AB Bygg & Villaregi i Halmstad,5590010350,2019,7420,112,111,52,13,1972,16,1683,7420,4,132,0.0151,0.392999999999999,1.1717,0,Active,2019-12-31,0
2156,AB Bygg & Villaregi i Halmstad,5590010350,2018,11237,47,43,76,33,1510,82,1262,11271,3,67,0.0042,0.5305,1.0365,0,Active,2018-12-31,0
2157,AB Bygg & Villaregi i Halmstad,5590010350,2017,3001,-38,-39,0,53,5321,34,5159,3001,2,-18,-1.0,-0.8904,0.2217,0,Active,2017-12-31,0
2158,AB Bygg & Villaregi i Halmstad,5590010350,2016,6849,401,391,224,73,1112,50,762,6849,2,428,0.0584999999999999,0.3144,1.4593,0,Active,2016-12-31,0
2159,AB Bygg ABCDE,5568837875,2017,5271,-5,-5,-5,0,317,0,84,5271,1,-5,-1.0,0.4252,3.7738,0,Inactive,2017-12-31,0
2160,AB Bygg ABCDE,5568837875,2016,4833,2,-3,188,16,1226,0,1003,4833,1,2,0.0004,0.2903,1.2223,0,Inactive,2016-12-31,0
2161,AB Bygg ABCDE,5568837875,2015,6161,-12,-250,-37,16,1384,0,1349,6161,1,-12,-1.0,0.0925,1.0259,0,Inactive,2015-12-31,0
2162,AB Bygg ABCDE,5568837875,2013,30,12,12,11,0,51,0,1,30,0,12,0.4,1.0,51.0,0,Inactive,2013-12-31,0
2163,"AB Bygg PP, Preben Petersen",5566107479,2019,3677,341,341,185,0,1799,0,208,3682,3,341,0.0926999999999999,0.4702,8.5962,0,Active,2019-12-31,0
2164,"AB Bygg PP, Preben Petersen",5566107479,2018,6533,613,613,339,38,2379,33,897,6534,3,657,0.0938,0.3954,2.6366,0,Active,2018-12-31,0
2165,"AB Bygg PP, Preben Petersen",5566107479,2017,5567,621,620,478,82,1738,21,641,5567,4,665,0.1116,0.5664,2.6895,0,Active,2017-12-31,0
2166,"AB Bygg PP, Preben Petersen",5566107479,2016,7497,1076,1093,846,126,3159,9,1096,7507,5,1120,0.1457,0.5716,2.8695,0,Active,2016-12-31,0
2167,"AB Bygg PP, Preben Petersen",5566107479,2015,6693,1186,1220,716,80,3778,13,1011,6787,5,1216,0.1823,0.6091,3.723,0,Active,2015-12-31,0
2168,"AB Bygg PP, Preben Petersen",5566107479,2014,5077,148,168,510,110,3945,18,969,5078,4,178,0.0333,0.5789,4.0568,0,Active,2014-12-31,0
2169,"AB Bygg PP, Preben Petersen",5566107479,2013,5990,818,839,487,16,3988,6,948,5995,4,823,0.1401,0.5518,4.193,0,Active,2013-12-31,0
2170,"AB Bygg PP, Preben Petersen",5566107479,2012,6842,545,576,306,21,3501,34,1136,6860,4,620,0.0842,0.4563,3.06779999999999,0,Active,2012-12-31,0
2171,"AB Bygg PP, Preben Petersen",5566107479,2011,7194,827,854,548,75,3597,12,1165,7194,4,902,0.1188,0.4523,3.073,0,Active,2011-12-31,0
2172,"AB Bygg PP, Preben Petersen",5566107479,2010,4722,331,331,333,151,2718,15,1015,4722,4,406,0.0701,0.5282,2.666,0,Active,2010-12-31,0
2173,AB Bygg SelÃ¥,5565563375,2019,14610,1616,1504,1052,5337,8056,0,3011,14612,7,1665,0.1106,0.4461,2.6755,0,Active,2019-12-31,0
2174,AB Bygg SelÃ¥,5565563375,2018,13128,1837,2029,1347,5153,10455,0,4509,13128,7,1864,0.1546,0.4704,2.3187,0,Active,2018-12-31,0
2175,AB Bygg SelÃ¥,5565563375,2017,18714,1255,1258,654,5060,8711,0,3418,18752,6,1282,0.0672,0.2993,2.5486,0,Active,2017-12-31,0
2176,AB Bygg SelÃ¥,5565563375,2016,8504,972,979,486,4966,6727,0,1506,8608,6,999,0.115,0.5952,4.4668,0,Active,2016-12-31,0
2177,AB Bygg SelÃ¥,5565563375,2015,6546,1020,1056,534,4740,6018,0,1207,6632,6,1109,0.1612,0.670199999999999,4.9859,0,Active,2015-12-31,0
2178,AB Bygg SelÃ¥,5565563375,2014,16936,2912,2934,1666,4709,6048,0,1431,17069,5,2951,0.1732,0.3345,4.1586,0,Active,2014-12-31,0
2179,AB Bygg SelÃ¥,5565563375,2013,11005,1393,1484,733,4628,4617,0,2033,11155,5,1495,0.1349,0.4023,2.271,0,Active,2013-12-31,0
2180,AB Bygg SelÃ¥,5565563375,2012,9846,1337,1364,649,610,6733,0,1081,9917,5,1464,0.1384,0.4313,6.2285,0,Active,2012-12-31,0
2181,AB Bygg SelÃ¥,5565563375,2011,12606,2189,2219,1555,617,6129,0,1333,12652,5,2278,0.176,0.4052,4.5979,0,Active,2011-12-31,0
2182,AB Bygg SelÃ¥,5565563375,2010,9483,1270,1270,888,140,5334,0,1508,9555,4,1273,0.1339,0.380799999999999,3.53709999999999,0,Active,2010-12-31,0
2183,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2018,11072,-3298,-3371,-16,511,7014,0,7112,11072,9,-3234,-1.0,-0.0639,0.7148,0,Active,2018-12-31,0
2184,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2017,12591,-658,-728,-2,422,5222,0,5216,12591,6,-590,-1.0,0.1773,0.6112,0,Active,2017-12-31,0
2185,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2016,9509,-583,-654,-2,462,5732,0,5763,9509,7,-459,-1.0,0.1703,0.5678,0,Active,2016-12-31,0
2186,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2015,9851,-182,-208,-4,354,5822,0,5743,9851,7,-106,-1.0,0.1801,0.5267,0,Active,2015-12-31,0
2187,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2014,10235,481,559,391,244,5472,0,3418,10256,6,558,0.066,0.5911,0.6943,0,Active,2014-12-31,0
2188,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2014,4755,-2497,-2499,-864,431,4828,0,4822,4755,6,-2446,-1.0,-0.267899999999999,0.4581,0,Active,2014-12-31,0
2189,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2013,13078,-440,-471,9,877,7361,136,3206,13103,10,-375,-1.0,0.5629,1.44509999999999,0,Active,2013-12-31,0
2190,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2012,17185,714,712,341,638,8977,0,4248,17225,11,724,0.0491,0.5692,1.30159999999999,0,Active,2012-12-31,0
2191,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2011,17606,1727,1605,875,344,8723,0,4155,17666,13,1752,0.0983,0.6147,1.3083,0,Active,2011-12-31,0
2192,AB Byggbeslag LÃ¥s & SÃ¤kerhet,5561723593,2010,15998,521,595,447,400,7481,0,3216,16002,13,659,0.0418,0.597299999999999,1.3918,0,Active,2010-12-31,0
2193,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2019,8549,-134,-224,-224,2119,1294,687,1518,8589,4,764,-1.0,0.4437,0.7767,0,Active,2019-12-31,0
2194,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2018,15666,-35,-84,-84,3047,3695,0,5310,16177,4,775,-1.0,0.2505,0.4595,0,Active,2018-12-31,0
2195,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2017,6328,-444,-509,-509,3231,668,316,2066,6945,4,289,-1.0,0.469,0.3233,0,Active,2017-12-31,0
2196,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2016,6743,734,682,681,3476,944,741,1652,9964,4,802,0.1089,0.075,0.5714,0,Active,2016-12-31,0
2197,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2015,14500,-747,-796,-796,323,3172,0,2151,14500,4,-737,-1.0,0.2285,1.4747,0,Active,2015-12-31,0
2198,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2014,5988,-632,-579,-579,91,5439,1748,1642,5988,4,-608,-1.0,0.4217,3.3124,0,Active,2014-12-31,0
2199,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2013,9750,-776,-426,-422,115,3631,0,1027,9750,4,-764,-1.0,1.0,3.5355,0,Active,2013-12-31,0
2200,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2012,25461,1672,1664,1204,68,6376,0,2799,25462,4,1686,0.0663,1.0,2.1604,0,Active,2012-12-31,0
2201,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2011,16297,1283,1258,943,82,4437,0,1670,16358,3,1297,0.0788,1.0,2.5737,0,Active,2011-12-31,0
2202,AB ByggbyrÃ¥n i Ã–rgryte,5567195234,2010,10442,755,744,530,298,4821,0,2976,10457,3,782,0.0723,0.1578,1.62,0,Active,2010-12-31,0
2203,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2019,6067,-463,-517,-39,1420,1804,572,2295,6321,6,-256,-1.0,0.877,0.7861,0,Active,2019-12-31,0
2204,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2018,7395,22,-24,91,1775,2234,655,2478,7647,6,275,0.003,0.8737,0.9015,0,Active,2018-12-31,0
2205,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2017,7515,88,73,102,1108,2052,236,1274,7525,6,254,0.0116999999999999,0.6953,1.6107,0,Active,2017-12-31,0
2206,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2016,7737,-58,-25,97,1585,1531,140,1205,7825,7,190,0.0,0.9033,1.2705,0,Active,2016-12-31,0
2207,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2015,6812,11,-80,29,2221,2338,426,2169,7274,8,382,0.0016,0.9279,1.0779,0,Active,2015-12-31,0
2208,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2014,6802,552,485,512,2325,1727,335,1494,6802,6,920,0.0812,0.9055,1.156,0,Active,2014-12-31,0
2209,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2013,6341,486,383,145,2869,1894,1250,1484,6428,6,1026,0.0766,0.8308,1.2763,0,Active,2013-12-31,0
2210,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2012,6212,664,604,177,3086,1847,1714,1378,6372,6,1176,0.1069,0.8253,1.3403,0,Active,2012-12-31,0
2211,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2011,6424,482,436,164,2180,801,657,1022,6424,6,797,0.0751999999999999,0.782099999999999,0.783799999999999,0,Active,2011-12-31,0
2212,AB ByggnadsstÃ¤llningar BrÃ¤mhult,5567529010,2010,4197,420,387,49,2131,1103,860,1449,4197,4,698,0.1008,0.7887,0.7612,0,Active,2010-12-31,0
2213,AB ByggplÃ¥t i Landvetter,5567573422,2019,11367,1518,1517,1178,431,4372,0,2031,11486,8,1763,0.1335,0.687399999999999,2.0502,0,Active,2019-12-31,0
2214,AB ByggplÃ¥t i Landvetter,5567573422,2018,11239,1310,1309,1009,569,3157,0,1883,11367,8,1537,0.1166,0.6867,1.48539999999999,0,Active,2018-12-31,0
2215,AB ByggplÃ¥t i Landvetter,5567573422,2017,10371,1897,1895,1471,690,4163,0,1818,10511,8,2089,0.182899999999999,0.7186,2.0523,0,Active,2017-12-31,0
2216,AB ByggplÃ¥t i Landvetter,5567573422,2016,7874,605,605,514,607,2897,0,1655,7981,7,741,0.0768,0.6765,1.59819999999999,0,Active,2016-12-31,0
2217,AB ByggplÃ¥t i Landvetter,5567573422,2015,7210,917,920,830,339,2828,0,1460,7319,6,960,0.1276,0.6969,1.7911,0,Active,2015-12-31,0
2218,AB ByggplÃ¥t i Landvetter,5567573422,2014,7518,584,589,448,0,2555,0,1222,7637,6,585,0.0785,0.5849,1.9591,0,Active,2014-12-31,0
2219,AB ByggplÃ¥t i Landvetter,5567573422,2013,6093,608,616,320,1,2149,0,1164,6206,6,683,0.1011,0.6709,1.6306,0,Active,2013-12-31,0
2220,AB ByggplÃ¥t i Landvetter,5567573422,2012,5485,184,189,99,76,1856,0,1332,5610,5,259,0.0346,0.608,1.1779,0,Active,2012-12-31,0
2221,AB ByggplÃ¥t i Landvetter,5567573422,2011,5396,-21,-27,-14,151,1440,0,1132,5519,5,54,-1.0,0.571199999999999,0.943499999999999,0,Active,2011-12-31,0
2222,AB ByggplÃ¥t i Landvetter,5567573422,2010,4240,401,387,275,226,1402,14,1019,4374,4,476,0.0946,0.6361,1.1698,0,Active,2010-12-31,0
2223,AB Byggprojekt i Dalarna,5563797983,2018,75202,798,795,619,23,33079,0,26923,76209,28,814,0.0106,0.2597,1.2287,0,Active,2018-12-31,0
2224,AB Byggprojekt i Dalarna,5563797983,2017,49344,1183,1176,674,40,16333,0,10608,49543,26,1199,0.024,0.3165,1.5397,0,Active,2017-12-31,0
2225,AB Byggprojekt i Dalarna,5563797983,2016,73319,1890,1884,1100,56,24543,0,18507,73648,26,1906,0.0258,0.2557,1.3261,0,Active,2016-12-31,0
2226,AB Byggprojekt i Dalarna,5563797983,2015,42070,2416,2409,1393,88,29839,0,25402,42366,16,2431,0.0574,0.2964,1.1747,0,Active,2015-12-31,0
2227,AB Byggprojekt i Dalarna,5563797983,2014,28890,3442,3445,2250,27,9867,0,6409,29283,8,3446,0.1193,0.2866,1.5396,0,Active,2014-12-31,0
2228,AB Byggprojekt i Dalarna,5563797983,2013,982,198,188,188,222,616,0,382,1069,1,241,0.2037,0.8625,1.61259999999999,0,Active,2013-12-31,0
2229,AB Byggprojekt i Dalarna,5563797983,2012,846,474,462,462,213,785,16,415,846,1,477,0.5626,0.9539,1.8916,0,Active,2012-12-31,0
2230,AB Byggprojekt i Dalarna,5563797983,2011,484,401,353,353,28,251,24,110,484,0,401,0.828499999999999,0.9897,2.1,0,Active,2011-12-31,0
2231,AB Byggruppen i Marieholm-GÃ¶teborg,5569313868,2019,25687,-791,-801,-490,0,4536,0,4429,25837,13,-791,-1.0,0.322999999999999,1.0242,0,Active,2019-12-31,0
2232,AB Byggruppen i Marieholm-GÃ¶teborg,5569313868,2018,21571,385,383,198,0,6822,0,5551,21571,11,385,0.0178,0.3334,1.229,0,Active,2018-12-31,0
2233,AB Byggruppen i Marieholm-GÃ¶teborg,5569313868,2017,8937,809,808,472,0,3843,0,2880,8937,6,809,0.0905,0.5317,1.3344,0,Active,2017-12-31,0
2234,AB Byggruppen i Marieholm-GÃ¶teborg,5569313868,2016,2068,-2,-3,-3,0,1669,500,878,2068,2,-2,-1.0,0.6417,1.9009,0,Active,2016-12-31,0
2235,AB Byggruppen i Marieholm-GÃ¶teborg,5569313868,2015,300,289,289,226,0,441,0,147,300,2,289,0.963299999999999,1.0,3.0,0,Active,2015-12-31,0
2236,AB Byggruppen i Marieholm-GÃ¶teborg,5569313868,2014,274,23,23,18,0,78,0,10,274,0,23,0.0839,0.1131,7.8,0,Active,2014-12-31,0
2237,AB Confrema Entreprenad,5569105819,2018,31511,-326,-396,-116,986,10460,566,9936,35808,19,-114,-1.0,0.4268,1.0043,0,Active,2018-12-31,0
2238,AB Confrema Entreprenad,5569105819,2017,35104,1500,1336,869,603,8940,622,7582,35250,16,1659,0.043,0.4049,1.1791,0,Active,2017-12-31,0
2239,AB Confrema Entreprenad,5569105819,2016,16135,-218,-274,-274,365,3588,367,3396,16275,12,-145,-1.0,0.4878,1.0565,0,Active,2016-12-31,0
